New Jersey School Directory
Non-Public Schools
County Code,District Code,School Code,School Name,Address1,Address2,City,State,Zip,Mail Addr1,Mail Addr2,Mail City,Mail State,Mail Zip,Phone,Contact Name,Contact Title,Contact Email,Profit,Pub. Sch. Dist.
"=""04""","=""1847""","=""07X""",Fusion Academy,"10 Sterling Blvd., Suite 201",,Englewood,NJ,"=""07631""","10 Sterling Blvd., Suite 201",,Englewood,NJ,"=""07631""","=""(201)431-9554""",Hannah DeGenova,Head of School,hdegenova@fusionacademy.com,"FOR-PROFIT"""
"=""14""","=""1972""","=""12S""",Fusion Academy,427 Bloomfield Ave.,,Montclair,NJ,"=""07042""",427 Bloomfield Ave.,,Montclair,NJ,"=""07042""","=""(973)744-3539""",Lauren Romanowski,"Head of School ",lromanowski@fusionacademy.com,"FOR-PROFIT"""
"=""28""","=""1771""","=""04K""",Fusion Academy,182 South St,,Morristown,NJ,"=""07960""",182 South St,,Morristown,NJ,"=""07960""","=""(973)267-0474""",Katie Cole,Head of School,kcole@fusionacademy.com,"FOR-PROFIT"""
"=""22""","=""1781""","=""05A""",Fusion Academy-Princeton,116 STANHOPE ST,,PRINCETON,NJ,"=""08540""",116 STANHOPE ST,,PRINCETON,NJ,"=""08540""","=""(609)-919-9193""",Alex Arnese,Head of School,aarnese@fusionacademy.com,"FOR-PROFIT"""
"=""28""","=""0843""","=""75H""",Gillst Bernards School,25 St. Bernard's Road,,GLADSTONE,NJ,"=""07934""",PO Box 604,St Bernards Rd,Gladstone,NJ,"=""07934""","=""(908)234-1611 x226""",Dr. Devin Dinkins,Head of School,ddinkins@gsbschool.org,"NOT-FOR-PROFIT"""
"=""32""","=""1067""","=""78J""",Gilmore Memorial Chris Acd,131 HALEDON AVENUE,,PATERSON,NJ,"=""07522""",131 Haledon Ave,,PATERSON,NJ,"=""07522""","=""973-790-9400 """,Thomas P Farrar,CHIEF ADMINISTRATOR,Gilmorechurch68@aol.com,"NOT-FOR-PROFIT"""
"=""36""","=""1177""","=""78K""","Giving Nest Presh & Kng, The",300 CLINTON AVE,,NORTH PLAINFIELD,NJ,"=""07063""",P.O. Box 7106,,Green Brook,NJ,"=""08812""","=""(908)754-2060""",Amy Maioriello,Director,directorsnp@givingnestpreschools.com,"NOT-FOR-PROFIT"""
"=""04""","=""1658""","=""24R""",Glen Rock Cooperative Nursery School,354 Rock Rd.,,Glen Rock,NJ,"=""07452""",354 Rock Rd.,,Glen Rock,NJ,"=""07452""","=""(201)652-1128""",Deirdre Tarrant,Director,director@glenrockcoop.org,"NOT-FOR-PROFIT"""
"=""08""","=""0247""","=""28C""",Gloucester Catholic High School,333 RIDGEWAY STREET,,GLOUCESTER CITY,NJ,"=""08030""",333 RIDGEWAY STREET,,GLOUCESTER CITY,NJ,"=""08030""","=""(856)456-4400 x214""",Thomas Iacovone,Principal,tiacovone@gchsrams.org,"NOT-FOR-PROFIT"""
"=""16""","=""0425""","=""91D""",Gloucester Co Christian School,151 GOLF CLUB ROAD,,SEWELL,NJ,"=""08080""",151 GOLF CLUB RD,,SEWELL,NJ,"=""08080""","=""(856)589-1665 x555""","ROBERT BRYAN MAY, SR.",Superintendent,RMAY@GCCS.CO,"NOT-FOR-PROFIT"""
"=""22""","=""0526""","=""86E""","Goddard Of Ewing, The",158 SCOTCH ROAD,,EWING,NJ,"=""08628""",158 scotch road,,EWING,NJ,"=""08628""","=""(609)883-6800""",Stacey Izzard,Owner,ewingnj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""36""","=""1126""","=""32K""","Goddard School Of Branchburg, The","3322 US HWY 22 WEST ",Building 3,BRANCHBURG,NJ,"=""08876""","3322 US HWY 22 WEST ",Building 3,BRANCHBURG,NJ,"=""08876""","=""(908)231-8600""",Merideth Benevento,Director,dbranchburgnj@goddardschools.com,"FOR-PROFIT"""
"=""28""","=""0847""","=""79H""","Goddard School Of Denville, The",3175 ROUTE 10 Suite 1,,DENVILLE,NJ,"=""07834""",3175 Route 10 Suite 1,,DENVILLE,NJ,"=""07834""","=""(973)328-8588""",Tina Iannuzzelli,Owner,denvillenj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""30""","=""0931""","=""56I""","Goddard School Of Forked River, The",214 LACEY ROAD,,FORKED RIVER,NJ,"=""08731""",214 Lacey Rd,,FORKED RIVER,NJ,"=""08731""","=""(609)971-0051""",Toni Ann,Owner,forkedrivernj@goddardschools.com,"FOR-PROFIT"""
"=""36""","=""1163""","=""65K""",Goddard School Of Hillsborough,378 S BRANCH ROAD BLDG 5,,HILLSBOROUGH,NJ,"=""08844""",378 South Branch Road,,HILLSBOROUGH,NJ,"=""08844""","=""(908)371-1499""",Krista McAlarnen,Director,DHillsboroughNJ@goddardschools.com,"FOR-PROFIT"""
"=""24""","=""0685""","=""32G""","Goddard School Of Iselin, The",400 GILL LANE,,ISELIN,NJ,"=""08830""",400 Gill Lane,,ISELIN,NJ,"=""08830""","=""(732)283-0090""",Katelyn Brannigan,Director,DWoodbridgeNJ@goddardschools.com,"FOR-PROFIT"""
"=""30""","=""0926""","=""52I""",Goddard School Of Jackson,178 W. VETERANS HWY,,JACKSON,NJ,"=""08527""",178 West Veterans Hwy,,JACKSON,NJ,"=""08527""","=""(732)833-8881""",Rupal Perez,Owner,jacksonnj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""26""","=""0767""","=""05H""","Goddard School Of Marlboro, The",15 SCHOOL ROAD EAST,,MARLBORO,NJ,"=""07746""",15 SCHOOL ROAD EAST,,MARLBORO,NJ,"=""07746""","=""(732)303-7877""",Paul Cerami,OWNER,Marlboro1NJ@goddardschools.com,"FOR-PROFIT"""
"=""06""","=""0198""","=""82B""",Goddard School Of Moorestown,240 WEST RT. 38,,MOORESTOWN,NJ,"=""08057""",240 WEST RT. 38,,MOORESTOWN,NJ,"=""08057""","=""(856)235-7006""",Maureen Peluso,Owner,moorestownnj@goddardschools.com,"FOR-PROFIT"""
"=""26""","=""0755""","=""93G""","Goddard School Of Morganville, The",50 ROUTE 520,,MORGANVILLE,NJ,"=""07751""",50 Route 520,,MORGANVILLE,NJ,"=""07751""","=""(732)617-8181""",Carol Vargo,Owner,marlboro2nj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""06""","=""0207""","=""91B""","Goddard School Of Mt. Laurel, The",2026D BRIGGS ROAD,,MOUNT LAUREL,NJ,"=""08054""",2026D BRIGGS ROAD,,MOUNT LAUREL,NJ,"=""08054""","=""(856)727-4222""",Terry Cerami,Owner,mountlaurelnj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""24""","=""0643""","=""92F""",Goddard School Of Old Bridge,300 BELCHASE COURT,,MATAWAN,NJ,"=""07747""",300 BELCHASE COURT,,MATAWAN,NJ,"=""07747""","=""(732)441-3500""",Nancy Erath,Owner,oldbridge1nj@goddardschools.com,"FOR-PROFIT"""
"=""24""","=""0655""","=""05G""","Goddard School Of Piscataway, The",376 SOUTH RANDOLPHVILLE ROAD,,PISCATAWAY,NJ,"=""08854""",376 SOUTH RANDOLPHVILLE RD,,PISCATAWAY,NJ,"=""08854""","=""(732)981-1133""",Amy Spetz,Director,dpiscatawaynj@goddardschools.com,"FOR-PROFIT"""
"=""28""","=""0908""","=""36I""","Goddard School Of Randolph, The",1570 SUSSEX TURNPIKE,,RANDOLPH,NJ,"=""07869""",1570 SUSSEX TURNPIKE,,RANDOLPH,NJ,"=""07869""","=""(973)584-1154""",Jonathan Riczko,Owner,randolphnj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""38""","=""1208""","=""08L""","Goddard School Of Sparta, The",101 MAIN ST,,SPARTA,NJ,"=""07871""",107 Main St,,SPARTA,NJ,"=""07871""","=""(973)726-4110""",Kara L Den Uyl,Educational Director,goddardsparta01@yahoo.com,"NOT-FOR-PROFIT"""
"=""24""","=""0679""","=""27G""","Goddard School Of Spotswood, The",206 SUMMERHILL ROAD,,SPOTSWOOD,NJ,"=""08884""",206 Summerhill Rd,206 Summerhill road,SPOTSWOOD,NJ,"=""08884""","=""(732)723-0900""",Jim Kugit,Owner,spotswoodnj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""26""","=""0812""","=""47H""",Goddard School Of Tinton Falls,4 HARTFORD DRIVE,,TINTON FALLS,NJ,"=""07701""",4 HARTFORD DRIVE,,TINTON FALLS,NJ,"=""07701""","=""(732)933-4888""","Melanie Molinaro ",Director,dtintonfallsnj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""26""","=""0818""","=""53H""","Goddard School Of Wall, The",1981 HIGHWAY 34,,WALL,NJ,"=""07719""",1981 Highway 34,,WALL,NJ,"=""07719""","=""(732)974-8314""",Scott L. Siegel,Principal,number1preschool@aol.com,"NOT-FOR-PROFIT"""
"=""16""","=""0437""","=""03E""","Goddard School Of Washington, The",3 PLAZA DRIVE,,SEWELL,NJ,"=""08080""",3 PLAZA DRIVE,,SEWELL,NJ,"=""08080""","=""(856)256-8200""",Jerry Peluso,Owner,jpimail@aol.com,"FOR-PROFIT"""
"=""20""","=""2122""","=""20E""","Goddard School, The",1541 Rt. 31,,Clinton Twp,NJ,"=""08890""",1541 Rt. 31,,Clinton,NJ,"=""08890""","=""(908)752-4664""","Dominique Calvert ","Assistant Director ",dclintonnj2@goddardschools.com,"FOR-PROFIT"""
"=""08""","=""1959""","=""12G""","Goddard School, The",1601 Sicklerville Rd,,Sicklerville,NJ,"=""08081""",1601 Sicklerville Rd,,Sicklerville,NJ,"=""08081""","=""(856)401-3111""",Jackie Salter,Owner,sicklervillenj@goddardschools.com,"NOT-FOR-PROFIT"""
"=""30""","=""1024""","=""39J""","Goddard School, The",36 BEY LEA ROAD,,TOMS RIVER,NJ,"=""08753""",36 BEY LEA ROAD,,TOMS RIVER,NJ,"=""08753""","=""(732)240-2121""",Suzanne Hanf,OWNER,tomsriver1nj@goddardschools.com,"FOR-PROFIT"""
"=""16""","=""1862""","=""08N""","Goddard School, The",553 Beckett Rd,Suite 301,Swedesboro,NJ,"=""08085""",553 Beckett Rd,Suite 301,Swedesboro,NJ,"=""08085""","=""(856)467-8477""",Colleen Zahirnyi,Owner,swedesboronj@goddardschool.com,"NOT-FOR-PROFIT"""
"=""24""","=""1432""","=""21V""","Goddard School, The",1846 Route 1 N.,,North Brunswick,NJ,"=""08902""",1846 Route 1 N.,,North Brunswick,NJ,"=""08902""","=""(732)951-9200""",Melissa Perez,Ed. Director,DNorthBrunswickNJ@goddardschools.com,"FOR-PROFIT"""
"=""14""","=""0414""","=""81D""",Golda Och Academy - Lower School,122 GREGORY AVENUE,,WEST ORANGE,NJ,"=""07052""",122 GREGORY AVENUE,,WEST ORANGE,NJ,"=""07052""","=""(973)602-3700""",Heather Brown,Principal,hbrown@goldaochacademy.org,"NOT-FOR-PROFIT"""
"=""14""","=""0413""","=""80D""",Golda Och Academy-Upper School,1418 PLEASANT VALLEY WAY,,WEST ORANGE,NJ,"=""07052""",1418 PLEASANT VALLEY WAY,,WEST ORANGE,NJ,"=""07052""","=""(973)602-3600""",Eytan Apter,Principal,eapter@goldaochacademy.org,"NOT-FOR-PROFIT"""
"=""26""","=""2177""","=""27G""",Golden Academy,502 Grand Ave.,,Asbury Park,NJ,"=""07712""",57 Almyr Ave.,,Deal,NJ,"=""07723""","=""(848) 994-4554""",Yvonne Ostrov,Director,Yostrov@goldenacademyschool.com,"NOT-FOR-PROFIT"""
"=""24""","=""0626""","=""77F""",Good Day Preschool And Kindergarten,7 West Lakewood Avenue,,MILLTOWN,NJ,"=""08850""",Po Box 309,,MILLTOWN,NJ,"=""08850""","=""(732)246-2532""",Amy Bitalla,Director,Gooddaypreschool@gmail.com,"FOR-PROFIT"""
"=""14""","=""0396""","=""64D""",Good Shepherd Academy,24 BROOKLINE AVENUE,,NUTLEY,NJ,"=""07110""",24 Brookline Ave.,Suite 200,NUTLEY,NJ,"=""07110""","=""(973)667-2049 x100""",Ms. Jaclyn Pilat,Principal,principal@gsanutley.org,"NOT-FOR-PROFIT"""
"=""24""","=""1681""","=""18G""",Good Shepherd Children's Center,3139 County Rd. 516,,Old Bridge,NJ,"=""08857""",3139 County Rd. 516,,Old Bridge,NJ,"=""08857""","=""(736)679-8887""",Marianne Krawiec,Director,marianne@gs4nj.org,"NOT-FOR-PROFIT"""
"=""28""","=""0907""","=""35I""",Gottesman RTW Academy,146 DOVER CHESTER ROAD,,RANDOLPH,NJ,"=""07869""",146 Dover Chester Road,,RANDOLPH,NJ,"=""07869""","=""(973)584-5530 x3014""",Donna Pradith,Director of Operations,dpradith@grtwacademy.org,"NOT-FOR-PROFIT"""
"=""04""","=""1412""","=""20B""",Green House Preschool and Kindergarten,2070 Jones Rd.,,Fort Lee,NJ,"=""07024""",2070 Jones Rd.,,Fort Lee,NJ,"=""07024""","=""(201)944-6655""",Lorie Skific,Asst. Director,greenhouselori@me.com,"FOR-PROFIT"""
"=""04""","=""0081""","=""74A""",Green Twig School,30 Paterson Ave,,MIDLAND PARK,NJ,"=""07432""",30 Paterson Ave.,,MIDLAND PARK,NJ,"=""07432""","=""(201)445-0747""",Melissa Quast,Owner/Director,greentwigschool@gmail.com,"FOR-PROFIT"""
"=""18""","=""1656""","=""24P""",Growing and Learning Academy,21 Davis Ave.,,Kearny,NJ,"=""07032""",21 Davis Ave.,,Kearny,NJ,"=""07032""","=""(201)428-9386""",Stefanie Sanchez,Director,growingandlearningacademy@gmail.com,"NOT-FOR-PROFIT"""
"=""04""","=""1397""","=""14N""","Growing Garden Nursery School, The",156 Forest Ave.,,Paramus,NJ,"=""07652""",156 Forest Ave.,,Paramus,NJ,"=""07652""","=""(201)265-3223""",Mary Lynn LaMarca,Director,growinggarden52@yahoo.com,"NOT-FOR-PROFIT"""
"=""16""","=""0423""","=""89D""",Guardian Angels Regional School,150 SOUTH SCHOOL STREET,,GIBBSTOWN,NJ,"=""08027""",150 SOUTH SCHOOL STREET,,GIBBSTOWN,NJ,"=""08027""","=""(856)246-8884""",Sr. Jerilyn Einstein,Principal,fmijje@yahoo.com,"NOT-FOR-PROFIT"""
"=""16""","=""0429""","=""95D""",Guardian Angels Regional School,1225 Kings Highway,,Swedesboro,NJ,"=""08085""",1225 Kings Highway,,Swedesboro,NJ,"=""08085""","=""(856)423-9401""",Sr. Jerilyn Einstein,Principal,fmijje@yahoo.com,"NOT-FOR-PROFIT"""
"=""08""","=""2212""","=""29R""",Guidepost Montessori,1004 Laurel Oak Road,,Voorhees,NJ,"=""08043""",1004 Laurel Oak Road,,Voorhees,NJ,"=""08043""","=""(848) 999-9456""",Flora Talmazan,Head of School,ftalmazan@guidepostmontessori.com,"FOR-PROFIT"""
"=""08""","=""0258""","=""38C""",Haddonfield Friends School,47 N.HADDON AVENUE,,HADDONFIELD,NJ,"=""08033""",47 N. Haddon Avenue,,HADDONFIELD,NJ,"=""08033""","=""(856)429-6786""",Matthew Sharp,Head of School,msharp@hfsfriends.org,"NOT-FOR-PROFIT"""
"=""22""","=""2161""","=""26S""",Hamilton Montessori School,817 Whitehorse Hamilton Sq. Rd.,,"Hamilton ",NJ,"=""08610""",817 Whitehorse Hamilton Sq. Rd.,,"Hamilton ",NJ,"=""08610""","=""(609)585-1314""",Toula Houtras,Director,hamiltonmontessori1@gmail.com,"FOR-PROFIT"""
"=""18""","=""1898""","=""09Z""",Hamilton Park Montessori School,1 McWilliams Place,,Jersey City,NJ,"=""07302""",1 McWilliams Place,,Jersey City,NJ,"=""07302""","=""201-533-1910""",Alexa Huxel,Head of School,alexa@hpmsjc.org,"NOT-FOR-PROFIT"""
"=""18""","=""2053""","=""16M""",Hamilton Park Montessori School,175 8th St.,,Jersey City,NJ,"=""07302""",175 8th St.,,Jersey City,NJ,"=""07302""","=""(908)881-7144""",Alexa Huxel,Head of School,alexa@hpmsjc.org,"NOT-FOR-PROFIT"""
"=""40""","=""1442""","=""22E""",Harmony Christian Academy,100 Norwood Avenue,,North Plainfield,NJ,"=""07060""",100 Norwood Avenue,,North Plainfield,NJ,"=""07060""","=""(908)994-2194""",Sheila Valera,Adminstrator,svarela@harmonychristianschoolnj.org,"NOT-FOR-PROFIT"""
"=""14""","=""2195""","=""27Z""",Harvest Children's Academy,913-917 Stuyvesant Avenue,,Irvington,NJ,"=""07111""",913-917 Stuyvesant Avenue,,Irvington,NJ,"=""07111""","=""(973) 900-9007""",Theresa Ayers,Director,theresaayers@aol.com,"NOT-FOR-PROFIT"""
"=""32""","=""1049""","=""62J""",Hawthorne Christian Academy,2000 ROUTE 208,,HAWTHORNE,NJ,"=""07506""",2000 ROUTE 208,,HAWTHORNE,NJ,"=""07506""","=""(973)423-3331 x236""",Todd Mitchell,Head of School,todd.mitchell@hca.org,"NOT-FOR-PROFIT"""
"=""26""","=""2029""","=""15R""",Heart Royalty International Academy,"3600 Rt. 66, Suite 150",,Neptune,NJ,"=""07753""","3600 Rt. 66, Suite 150",,NEPTUNE,NJ,"=""07753""","=""(860)830-9778""",Dornett Mcintosh,Principal,hoghcc@gmail.com,"NOT-FOR-PROFIT"""
"=""04""","=""1756""","=""03S""",Heichal Hatorah,70 Sterling Place,,TEANECK,NJ,"=""07666""",70 Sterling Place,,TEANECK,NJ,"=""07666""","=""(201)335-0633 ext.3""",Teri Normand,Executive Director and Chief Financial Officer,tnormand@heichalhatorah.org,"NOT-FOR-PROFIT"""
"=""24""","=""0602""","=""56F""",Helping Hand Nursery School,1059 AMBOY AVENUE,312 39th STREET,EDISON,NJ,"=""08837""",1059 Amboy Avenue,312 39 Street,EDISON,NJ,"=""08837""","=""(732)225-4432""",Stacy Butler,Director,pthhschools@aol.com,"FOR-PROFIT"""
"=""02""","=""0016""","=""16A""",Highland Academy,51 N Shore Road,,Absecon,NJ,"=""08201""",51 N Shore Road,,Absecon,NJ,"=""08201""","=""(609)652-9500""",Phyllis Pitale,Director,highlandacademy@comcast.net,"NOT-FOR-PROFIT"""
"=""26""","=""1891""","=""09S""",Hill and Dale School,6 Osborn Ave,,Manaquan,NJ,"=""08736""",6 Osborn Ave,,Manaquan,NJ,"=""08736""","=""(732)228-0755""",Susan Barnley,owner,suejbramley@aol.com,"NOT-FOR-PROFIT"""
"=""26""","=""0790""","=""26H""",Hillel High School,1027 DEAL ROAD,,OCEAN,NJ,"=""07712""",1027 Deal Road,,OCEAN,NJ,"=""07712""","=""(732)493-0420""",Rabbi Yaakov Sadigh,Head of School,ysadigh@hillelyeshiva.org,"NOT-FOR-PROFIT"""
"=""26""","=""0791""","=""27H""",Hillel Yeshiva Of The Shore Area,1025 DEAL ROAD,,OCEAN,NJ,"=""07712""",1025 Deal Road,,OCEAN,NJ,"=""07712""","=""(732)493-9300x200""",Bette Pahuskin,Exec. Admin. Assistant,bpahuskin@hillelyeshiva.org,"NOT-FOR-PROFIT"""
"=""04""","=""2005""","=""14T""",Hillsdale United Nursery School,349 Hillsdale Ave.,,"Hillsdale ",NJ,"=""07642""",349 Hillsdale Ave.,,"Hillsdale ",NJ,"=""07642""","=""(201)664-4565""",Karena DePeola,Education Director,hillsdaleunitednursery@gmail.com,"NOT-FOR-PROFIT"""
"=""38""","=""1203""","=""03L""",Hilltop Country Day School,32 Lafayette Rd,,SPARTA,NJ,"=""07871""",32 Lafayette Rd,,SPARTA,NJ,"=""07871""","=""(973)729-5485""",Wendy Maxwell,Head of School,wmaxwell@hilltopcds.org,"NOT-FOR-PROFIT"""
"=""18""","=""0454""","=""18E""",Hoboken Catholic Academy,555 7TH STREET,,HOBOKEN,NJ,"=""07030""",555 7th Street,,HOBOKEN,NJ,"=""07030""","=""(201)963-9535""",Lisa Perez,Principal,lperez@hobokencatholic.org,"NOT-FOR-PROFIT"""
"=""18""","=""1357""","=""01E""",Hoboken Montessori School,158 14th Street,,HOBOKEN,NJ,"=""07030""",158 14th Street,,Hoboken,NJ,"=""07030""","=""(201)656-7300 Ext 1""",Sejal Vora,Principal,svora@hobokenmontessori.com,"FOR-PROFIT"""
"=""16""","=""0419""","=""86D""",Holy Angels Catholic School,211 Cooper St.,,Woodbury,NJ,"=""08096""",211 Cooper St.,,Woodbury,NJ,"=""08096""","=""(609)790-4913""",William Hennessy,Principal,whennessy@holyangelswoodbury.org,"NOT-FOR-PROFIT"""
"=""26""","=""0802""","=""38H""",HOLY CROSS Academy,40 RUMSON ROAD,,RUMSON,NJ,"=""07760""",40 Rumson Road,,RUMSON,NJ,"=""07760""","=""(732)708-3113""",Christopher McCarrick,Principal,cmccarrick@hcarumson.org,"NOT-FOR-PROFIT"""
"=""06""","=""0178""","=""65B""",Holy Cross Preparatory Academy,"5035 ROUTE 130, SOUTH",,DELRAN,NJ,"=""08075""","5035 ROUTE 130, SOUTH",,DELRAN,NJ,"=""08075""","=""(856)461-5400""",David Moffa,Principal,dmoffa@hcprep.org,"NOT-FOR-PROFIT"""
"=""28""","=""0853""","=""84H""",Holy Family School,17 Lloyd Ave.,,Florham Park,NJ,"=""07932""",17 Lloyd Ave.,,Florham Park,NJ,"=""07932""","=""9734288779""",Toni Fiore,Director,msmith@holy-family-school.org,"NOT-FOR-PROFIT"""
"=""06""","=""0172""","=""59B""",Holy Light Christian Academy,201 Clarkson St.,,BURLINGTON,NJ,"=""08016""",201 Clarkson St,,BURLINGTON,NJ,"=""08016""","=""(609)387-3878""",Marguerite Hodges,Principal,life4corners@gmail.com,"NOT-FOR-PROFIT"""
"=""08""","=""0221""","=""04C""",Holy Name School,700 NORTH FIFTH STREET,,CAMDEN,NJ,"=""08102""",700 NORTH FIFTH STREET,,CAMDEN,NJ,"=""08102""","=""(856)365-7930""",Margaret Kent,Principal,mkent@cspschools.org,"NOT-FOR-PROFIT"""
"=""24""","=""0675""","=""23G""",Holy Savior Academy,149 South Plainfield Avenue,,SOUTH PLAINFIELD,NJ,"=""07080""",149 South Plainfield Avenue,,SOUTH PLAINFIELD,NJ,"=""07080""","=""9088225890x134""",Eva Tripodi,Principal,etripodi@holysavioracademy.com,"NOT-FOR-PROFIT"""
"=""02""","=""0001""","=""01A""",Holy Spirit High School,500 S. NEW ROAD,,ABSECON,NJ,"=""08201""",500 S. NEW ROAD,,ABSECON,NJ,"=""08201""","=""(609)646-3000 x301""",Michael McGhee,Principal,mmcghee@holyspirithighschool.com,"NOT-FOR-PROFIT"""
"=""28""","=""0903""","=""31I""",Holy Spirit School,330 NEWARK POMPTON TPK,,PEQUANNOCK,NJ,"=""07440""",330 Newark Pompton Turnpike,,PEQUANNOCK,NJ,"=""07440""","=""(973)835-5680""",Sr. Marie Antonelli,Principal,mantonelli@att.net,"NOT-FOR-PROFIT"""
"=""40""","=""1282""","=""74L""",Holy Trinity,336 FIRST ST,,WESTFIELD,NJ,"=""07090""",336 First Street,,WESTFIELD,NJ,"=""07090""","=""(908)233-0484x12""",Dr. Adele Ellis,Principal,principal@holytrinityschool.org,"NOT-FOR-PROFIT"""
"=""26""","=""0768""","=""06H""",Home Away Home Academy,1182 HIGHWAY 34,,ABERDEEN,NJ,"=""07747""",1182 HIghway 34,,ABERDEEN,NJ,"=""07747""","=""(732)-778-0599""",Phyllis Visone,Owner/Director,hafha@aol.com,"FOR-PROFIT"""
"=""04""","=""0085""","=""78A""",Hovnanian School,817 RIVER ROAD,,NEW MILFORD,NJ,"=""07646""",817 RIVER ROAD,,NEW MILFORD,NJ,"=""07646""","=""(201)967-5940""",Arpy Chalian,Office Administrator,office@hovnanianschools.org,"NOT-FOR-PROFIT"""
"=""18""","=""0459""","=""23E""",Hudson Catholic Regional H S,790 BERGEN AVENUE,,JERSEY CITY,NJ,"=""07306""",790 Bergen Ave.,,JERSEY CITY,NJ,"=""07306""","=""(201)332-5970 x113""",Mr. Terence Matthews,President/Principal,tmatthews@hudsoncatholic.org,"NOT-FOR-PROFIT"""
"=""18""","=""1733""","=""02G""",Hudson Montessori,10 Regent Street,,JERSEY CITY,NJ,"=""07302""",10 Regent Street,,Jersey City,NJ,"=""07302""","=""(201)516-0711""",Gina Reeves,Director,gina@hudsonmontessori.net,"FOR-PROFIT"""
"=""18""","=""0452""","=""16E""","Hudson School, The",601 PARK AVENUE,422 Willow Avenue,HOBOKEN,NJ,"=""07030""",601 Park Ave.,,HOBOKEN,NJ,"=""07030""","=""(201)659-8335""",Rebekah Sollitto,Head of School,rsollitto@thehudsonschool.org,"NOT-FOR-PROFIT"""
"=""40""","=""1275""","=""68L""",HudsonWay Immersion School,249 Bebout Ave.,,STIRLING,NJ,"=""07980""",249 Bebout Ave,,STIRLING,NJ,"=""07980""","=""(908)598-8088""",Giovanna Ricucci,Head of School,gricucci@hwis.org,"FOR-PROFIT"""
"=""22""","=""0556""","=""14F""","Hun School Of Princeton, The",176 EDGERSTOUNE ROAD,,PRINCETON,NJ,"=""08540""",176 EDGERSTOUNE ROAD,,PRINCETON,NJ,"=""08540""","=""(609)921-7600""",Stefanie Connell,CFO/COO,stefanieconnell@hunschool.org,"NOT-FOR-PROFIT"""
"=""40""","=""1246""","=""43L""",I Am's Temple Christian Academy,620 RAVINE ROAD,,PLAINFIELD,NJ,"=""07060""",620 ravine road,,PLAINFIELD,NJ,"=""07060""","=""1(908)482-9096""",Janice M Walker,Director/Administrator,honey75@verizon.net,"NOT-FOR-PROFIT"""
"=""24""","=""0650""","=""99F""",ICOB Academy,205 ROUTE 35 NORTH,,CLIFFWOOD BEACH,NJ,"=""07735""",205 ROUTE 35 NORTH,,CLIFFWOOD BEACH,NJ,"=""07735""","=""7325832031""",Nusrat Sohail,Principal,office@icobacademy.org,"NOT-FOR-PROFIT"""
"=""32""","=""0147""","=""36B""",Ief-Al-Ghazaly Jr/Sr High School,970 Black Oak Ridge Road,,Wayne,NJ,"=""07470""",970 Black Oak Ridge Road,,Wayne,NJ,"=""07470""","=""(862)377-0876""",Khaldiya Mustafa,Dean of Academic Affairs,kmustafa@iefschools.org,"NOT-FOR-PROFIT"""
"=""36""","=""2139""","=""25W""",iGo STEM Academy,"2311 US hwy 206, Suite 300",,Montgomery Twp,NJ,"=""08502""","1665 Oak Tree Rd., Suite 400",,Edison,NJ,"=""08820""","=""(908)341-0109""",Kaushiki Sarkar,President,igostemmontgomery@gmail.com,"FOR-PROFIT"""
"=""26""","=""0789""","=""25H""",Ilan High School,1200 Roseld Ave,,Ocean,NJ,"=""07712""",1200 Roseld Ave,,Ocean,NJ,"=""07712""","=""(732)517-1111 x109""",Rochel Abraham,Administrator,rlabraham@ilanhigh.org,"NOT-FOR-PROFIT"""
"=""36""","=""1184""","=""84K""",Immaculata High School,240 MOUNTAIN AVE,,SOMERVILLE,NJ,"=""08876""",240 Mountain Ave,,SOMERVILLE,NJ,"=""08876""","=""(908)722-0200 x1110""",Mr. Ed Webber,Principal,ewebber@immaculatahighschool.org,"NOT-FOR-PROFIT"""
"=""36""","=""1185""","=""85K""",Immaculate Conception,41 MOUNTAIN AVE,,SOMERVILLE,NJ,"=""08876""",41 Mountain Avenue,,SOMERVILLE,NJ,"=""08876""","=""(908)725-6516""",Katie Parsells,Principal,kparsells@ics41mtn.org,"NOT-FOR-PROFIT"""
"=""20""","=""0499""","=""61E""",Immaculate Conception School,314 OLD ALLERTON ROAD,,ANNANDALE,NJ,"=""08801""",314 Old Allerton Road,,ANNANDALE,NJ,"=""08801""","=""(908)735-6334 """,Connie Fortunato,Principal,principal@icsclinton.org,"NOT-FOR-PROFIT"""
"=""04""","=""0164""","=""52B""",Immaculate Heart Academy,500 VAN EMBURGH AVENUE,,WASHINGTON TWP,NJ,"=""07676""",500 VAN EMBURGH AVENUE,,WASHINGTON TWP,NJ,"=""07676""","=""(201)445-6800""",Kerry Carroll,Principal,kcarroll@ihanj.com,"NOT-FOR-PROFIT"""
